CLASS,HEX ID,IMAGES PER CELL,MEAN LATITUDE,MEAN LONGITUDE
2588,2d9,259,-2.4608152818532836,120.3631889691119
2589,89c94,379,40.23489748812665,-77.4070898654354
2590,47e670c,231,48.798912549783594,2.2986994458874417
2591,48759c,552,50.82885171557958,-0.278849014492754
2592,3404003,184,22.247244663043478,114.1763206413044
2593,3bb4,991,14.709479935418768,77.12892499192725
2594,486e5,417,51.76697608393288,-3.6740113189448445
2595,0d126d4,239,37.34652271129716,-6.057273317991619
2596,30e29d,1053,13.811411625831001,100.56652288224086
2597,47bd04,142,50.258598915492946,8.687521253521124
2598,80c2c74,1830,34.08044750928971,-118.27517924207612
2599,48760344,715,51.50226300979023,-0.07610676363636348
2600,14a1a4,488,38.03899436270495,23.72158637090165
2601,2e1,154,-2.2142044675324675,109.68385811688306
2602,88074,776,43.45787760438145,-89.7405870876288
2603,95bccaf,510,-34.61172368039226,-58.4081340098041
2604,872b04,793,33.32046769861288,-111.92717298486758
2605,0d422d,366,40.5411370027322,-3.6349068797814206
2606,0d48c,463,42.871930488120974,-4.099917276457885
2607,35b2701,884,31.226716979637988,121.45920694909492
2608,54906aac,729,47.605489480109725,-122.34205395884776
2609,809d,620,39.843158637096785,-120.94556932580643
2610,353,967,31.438970276111707,130.82191611582206
2611,47a9c,1097,52.78020451048326,13.686322413855981
2612,5495bc,125,45.58996820800001,-122.39644904799994
2613,95ac,354,-31.71154211299442,-57.462786194915246
2614,8087,499,38.48701047094185,-123.1747690581161
2615,89c25a2c,488,40.71228176229505,-73.99106501024598
2616,2a5,250,-32.90808496800001,121.40558953599991
2617,35b21,126,31.48576100793654,121.4388744126985
2618,48883,388,55.64385809278346,-4.273770744845359
2619,89c69,1394,40.1514648852224,-75.5009295502152
2620,47d89,1280,51.82964437109375,0.16637940781250027
2621,5486739,459,49.24187538562091,-123.12636908932416
2622,808581c,97,37.828988855670104,-122.37669339175255
2623,0d247c,213,41.04807794835682,-8.615835230046944
2624,6b129,957,-33.78514466144188,150.80644752351103
2625,1304,498,35.69200577510039,11.089726166666656
2626,0d1924,51,38.93826766666667,-8.975586862745097
2627,33964,507,14.695820927021696,120.52108625641034
2628,47c0d,379,50.99254284696576,5.678600511873349
2629,888f,509,32.44111665422405,-86.4356740805501
2630,549011,808,47.739780288366255,-122.32172645420786
2631,80e8c,128,34.03024096874999,-119.61864253906255
2632,0d614,257,38.930527155642054,-0.8044022762645916
2633,12d1,1254,42.431364472886855,8.85658845773524
2634,3442a8c,279,25.071130344085976,121.4701629892474
2635,8e3f4,227,4.541800325991187,-74.45294688546258
2636,1339,1383,40.830173108459825,15.819568028922642
2637,882a4,594,44.35224922390573,-80.37533099663298
2638,3391,768,16.394075180989596,120.7198665325519
2639,30e5,100,14.416678610000002,98.98073149000007
2640,4761,1351,44.5032505825316,15.517337159881562
2641,0d121,239,37.3330641548117,-6.171261690376571
2642,5373,344,51.36485542732555,-112.85862964825593
2643,487604d1,901,51.50713036514981,-0.13164933185349587
2644,80855,327,38.02149399082566,-121.84934424159025
2645,8625,950,30.597565628421158,-91.83478931789466
2646,4cc91b4,421,45.51639619002367,-73.53252665083149
2647,47e677,379,48.75154320580475,2.304584443271769
2648,464174,494,59.981612101214495,10.74422947165992
2649,47e671fc,1092,48.85234322435895,2.3602308232600704
2650,8884,1309,33.41238878533232,-88.58856654698239
2651,89e37ac,834,42.33777661750599,-71.03920067745818
2652,47b1d,391,53.221061153452716,10.353837800511506
2653,465f94,98,59.56828354081632,18.14492741836735
2654,476d7,176,48.392700147727304,15.958146954545452
2655,6af,247,-32.14506976923073,141.97253744534407
2656,882b344,1104,43.65995672826083,-79.4461534900363
2657,8644b5d,219,30.265675415525113,-97.71234856164388
2658,54950ac,897,45.47605984838348,-122.64023589186175
2659,0d1f4,708,39.221615420903916,-9.392474737288136
2660,8834fc,161,40.31410985714287,-80.02817555900621
2661,0d0b,696,35.324746158046,-5.495204873563218
2662,478b4,476,45.73271609663867,5.685218357142856
2663,41c,381,44.510148280839864,59.3400971233596
2664,487bb19,976,53.46923242315564,-2.231071359631145
2665,476d0784,633,48.19842440284359,16.36638823064771
2666,882b34c4,1160,43.654886614655105,-79.39789307155141
2667,073,1242,-14.85034833977458,-39.05332240579712
2668,31cb,940,4.511025111702133,101.169536247872
2669,2a324,145,-32.713721289655155,115.85658302068967
2670,89b7b7b4,603,38.90195566832497,-77.04937231177462
2671,476d064,426,48.24671766431931,16.376730422535207
2672,0d60c,359,39.54215951253477,-0.7513298802228415
2673,88d9b3,608,25.83545962006581,-80.12995724671057
2674,47c6094,1191,52.36479457934519,4.9333847539882365
2675,0d1eb,117,38.519146170940175,-9.208499247863248
2676,1dcdc,803,-34.00470101743461,18.952587871731037
2677,00984,165,-22.34560192121213,-42.95009610303028
2678,4887f,303,55.635621316831696,-3.2868110198019815
2679,882b34f,1551,43.649671791747245,-79.41286143649282
2680,46b51,66,56.0788300909091,37.20920804545457
2681,357ca3c,600,37.52272182333333,127.02042616166666
2682,548673b,424,49.26359520990573,-123.1519996391509
2683,3bafc,111,12.691358531531533,76.74353062162159
2684,47bac,984,52.05201882723573,9.624763553861783
2685,88594,1609,35.51658125108763,-83.34348744002462
2686,54950f,548,45.5101572591241,-122.85681509854027
2687,479004,226,47.208021517699166,8.440931225663709
2688,864d4,96,33.90910317708333,-97.24534480208335
2689,60188c5,790,35.703382344303776,139.7450505291139
2690,80858c,432,37.85127730092594,-122.56389935648157
2691,4887c6c,179,55.92403852513965,-3.2526822793296097
2692,35b26c,766,31.26498408746737,121.41608777023524
2693,48670e4,650,53.36822043846152,-6.258532589230778
2694,48887,1667,56.026301136172734,-3.8936405506898684
2695,80dcd3,68,33.906639411764694,-117.79815729411766
2696,87c3,577,38.99909945753896,-93.02550564298105
2697,1824,243,-0.7805607901234555,37.65825711934158
2698,537164,652,51.09691554754602,-114.04465491717815
2699,4876051,1258,51.484845165341824,-0.15235473131955507
2700,14a04,515,37.869449287378586,23.016674996116496
2701,95bcc9,203,-34.63829,-58.48756185714288
2702,471fc,136,53.10530563235295,22.789512632352942
2703,476d0c,566,48.26263168374558,16.306339853356885
2704,89d44,126,43.26570957142856,-78.19235746825399
2705,465f75,315,59.32641149841271,17.880299993650812
2706,31d9,253,1.0682473636363634,104.25452117786556
2707,89dcc,686,41.782144785714266,-74.47422218513124
2708,0fc,1136,6.168351164612655,-1.8651646214788693
2709,479bc,373,47.89576849329757,9.797019163538874
2710,47c3d4,457,50.690900844638904,4.470068396061269
2711,4ca9,587,44.78454555025562,-66.94206609710395
2712,340414,261,22.45999885440614,114.3806671264368
2713,47c47,435,51.43481227816093,4.199955864367816
2714,549064,301,47.5008384119602,-122.04596851162798
2715,48760f4,968,51.451003446280836,-0.21060436466942156
2716,872a4,498,33.08712952811243,-111.5225322148595
2717,46b544,254,55.82954416535425,37.32674616141736
2718,89b1c,174,37.171678568965504,-77.46892088505753
2719,132a543,286,43.78965506293704,11.261459681818172
2720,0d6054,103,39.430536155339816,-0.48118155339805835
2721,808f7f4,433,37.7223468960738,-122.3860002286374
2722,487d4,774,55.02241918733855,-3.0169212894056843
2723,4741ddc,220,47.4716339181818,19.046642622727294
2724,0d254,706,41.983785215297466,-8.129746327195472
2725,471b,1034,51.80683616731143,19.295534838491275
2726,89c258e4,656,40.75880077439015,-73.96669885518301
2727,4cc9c,552,45.26159551086965,-73.05366760869573
2728,0d245,343,41.42611803790084,-8.679205854227405
2729,4870ac,224,52.60046346875004,-1.7065310937499978
2730,60188dc,547,35.72997391224859,139.75500729433293
2731,80d957,417,32.778057937649905,-117.04655285851321
2732,4652c,812,55.282765286945775,11.990736556650244
2733,89d37,845,43.023876021301795,-78.8253979668639
2734,476d07f,463,48.204646194384495,16.338284179265667
2735,47e65,588,49.140826190476176,2.3458641836734646
2736,808df4,475,36.57094595368422,-121.75286673894728
2737,0d21,126,39.91625911904759,-9.582715587301568
2738,54c3,408,43.63099567401963,-124.19780783333333
2739,1dccc,212,-33.6092988207547,18.396646216981114
2740,89e37a5,192,42.32267181249999,-71.05850978645837
2741,4cce03,148,45.43504533783782,-75.78836455405407
2742,48747c,817,50.76593759730723,-1.361845744186045
2743,4786c5,877,45.444210736602,9.202647171037635
2744,876c74,167,39.87152338922155,-104.98944897005991
2745,4741d4,313,47.657975872204524,19.104900690095867
2746,89c25d,951,40.69138749316515,-73.91776126498421
2747,54944,764,45.98154255497398,-122.80337139136151
2748,4886c,708,56.429386761299426,-2.624883138418083
2749,2c4,279,-16.079383541218643,122.30363306451622
2750,80c8b,618,36.13053215695798,-115.40810980744337
2751,0d704,1129,36.95968365190417,-2.6842711000885773
2752,80ef,133,34.53671544360902,-120.27198427067673
2753,384,482,42.82093255809134,85.49741786514531
2754,529,116,50.46762368965518,-95.27250687931036
2755,0d422874,869,40.417143906789384,-3.7164384142692737
2756,47883,396,44.93613694949495,7.336007727272733
2757,880e2cf,394,41.866696010152296,-87.64829240355327
2758,3a3,876,19.267797547945175,82.77681639269413
2759,3442aac,166,24.996232397590376,121.59420823493974
2760,48670ed,310,53.329881254838725,-6.227860070967741
2761,477f9,591,44.85563478849408,10.914227357022012
2762,87c5,304,37.800524223684214,-92.99203768421054
2763,87f61,885,44.82668171864412,-93.55755943502844
2764,0d42281,356,40.42164249157301,-3.7313783623595493
2765,87f74,270,44.042793818518504,-92.5167636814815
2766,89c6c5,741,39.89960305128208,-75.18165513900146
2767,60017,211,35.07642390995262,136.03640581516595
2768,80c8c1,225,36.17108989333333,-115.22764476
2769,47d8bc,337,51.590463204747735,0.26821084272997037
2770,6000b,296,34.358771736486496,135.20880888175702
2771,0d4228d,281,40.442396758007135,-3.6732314946619185
2772,47bcc,578,50.6332608598617,8.965669692041507
2773,30e2984,67,13.726104805970149,100.47305288059701
2774,6b1c,602,-34.401379162790754,147.56597944684373
2775,89d2c,465,42.29488503225806,-78.96309041935486
2776,880fdc,375,42.06967853066668,-87.67922630666666
2777,54b4,379,42.929387358839044,-118.5708257018469
2778,876c64,466,39.79178016952795,-104.73854057510707
2779,6d6d,2523,-37.840268283789094,175.69285111850968
2780,80dd7,433,33.36669738799083,-118.36314858429543
2781,470b94f4,781,50.076681407170305,14.415529962868101
2782,488fc,917,57.82900341766627,-4.260614247546348
2783,464ec,189,56.898009962962945,10.246939343915344
2784,47bf7,469,50.71128152025587,6.402517950959484
2785,808fbf,320,37.55263200937505,-122.03728053750008
2786,89c2f1,159,40.907688188679266,-73.9784420125786
2787,8864c,396,36.15570652020202,-87.12408663888903
2788,54901c,460,47.81169690869558,-122.41724098695667
2789,87f1,278,43.22029925179859,-93.15657207913672
2790,0d42289c,1328,40.41787547515065,-3.6877357756024036
2791,80d97,264,32.81279175378786,-116.57219656439393
2792,0d2d,526,43.62569563498095,-8.093483420152094
2793,303,547,3.511630433272392,99.05967405301658
2794,12a49f,593,41.30413547554801,2.0916158532883613
2795,47b18d,163,53.53123960736197,10.106597337423308
2796,88057,313,42.62495797124597,-87.97535131309903
2797,133ac,742,41.433754520215594,13.901828656334231
2798,468b,964,60.26338968983406,20.954587820539462
2799,478c1,594,46.16342597306399,6.612208385521884
2800,487609,983,51.393603614445524,-0.2239267477110882
2801,89b7cd,540,39.05387241851856,-77.13327108148142
2802,8801,730,44.36379972328764,-89.45254096164383
2803,54906aa4,860,47.59625621627913,-122.33287635232578
2804,487bb5,333,53.42149239039035,-2.0924152012011996
2805,0d71ec,86,36.971054046511625,-3.5025544302325566
2806,478cc,636,46.31220210377361,5.86027813993711
2807,346e14,260,22.723434846153857,120.44464570769236
2808,80dcd74,102,33.808749264705874,-117.86366701960785
2809,12cd4,588,44.41868199489795,7.455275928571417
2810,89b7b3,597,38.81640901675034,-77.14085907705189
2811,808fd4,116,37.39276184482762,-121.79140358620697
2812,80974,557,38.16380661041289,-119.79353995870721
2813,876b4,637,39.44446677864998,-105.29965710675039
2814,6018b,210,36.00930837619049,139.78587214761902
2815,88dd6c,62,28.14144637096774,-81.80120524193549
2816,37c,405,38.869162209876556,96.83641071358022
2817,4741dcc,567,47.4956318359788,19.091218502645532
2818,54906bc,176,47.58397758522729,-122.21848675568181
2819,1dd4,613,-33.989890236541626,21.065648367047306
2820,88349,405,40.58750582962964,-79.96478767160495
2821,47c3c1,89,50.87737842696627,4.289682831460677
2822,87f3,109,43.151877000000034,-94.47710724770646
2823,808fbd,305,37.50234246885244,-122.13443574098363
2824,371,438,30.703936458904124,99.00709687899548
2825,4841,331,49.93501820845929,-6.321569839879157
2826,4887c1,124,55.86055595161288,-3.22592639516129
2827,0d4229c,361,40.46770018836563,-3.717275994459832
2828,14a1ac,58,38.14091710344828,23.464650879310366
2829,47c5b3,54,52.00381753703706,4.237467481481482
2830,6b914c,202,-27.57664366336631,152.93107125247522
2831,4887c7d,486,55.96669177366247,-3.2139222037037047
2832,8813,1203,40.49213952618457,-86.83950544804678
2833,6ab14,540,-35.37757496481484,138.52097427592585
2834,346e1c,409,22.618223097799508,120.38969621760405
2835,316c,313,14.063972159744413,108.00865767092654
2836,88384,829,40.03220265621226,-82.71610144873347
2837,8e3b,214,3.0102556915887875,-75.8132574766355
2838,45d4,1236,67.45216818770237,22.76109330582522
2839,86214,352,29.859374306818186,-90.84972611647729
2840,3442ab4,534,25.044538505617982,121.60553221910115
2841,47b1f,185,53.450428886486485,10.313015016216214
2842,46404,136,60.51572445588232,9.499528757352936
2843,8644b55,132,30.284080393939387,-97.7755364545454
2844,80dcd1,158,33.856008265822766,-117.78908041772166
2845,3396c,456,15.288438166666703,120.58977060964922
2846,6000f4,392,34.77819634693877,135.38719848214276
2847,476d14,82,48.383669707317075,16.27916141463415
2848,80dccc,323,33.934950479876136,-117.64239964396276
2849,880e2dc,183,41.846362601092935,-87.67398420218582
2850,3404009,566,22.29834065371022,114.16185658657245
2851,132a547,209,43.774819248803794,11.284352066985647
2852,8784,301,43.772287857142814,-99.06699880730893
2853,340403,341,22.27656701466275,114.2606422609971
2854,5ec,123,49.29111247154469,134.29312454471543
2855,39d,249,29.56359863855424,88.37057201204824
2856,47de4,189,50.079175984127,1.3642929259259262
2857,0c6b4,399,27.833853759398504,-17.778086503759404
2858,6b9144,278,-27.608231151079146,153.0902954532377
2859,88f501,431,33.73726531554525,-84.33893361948962
2860,4b5d,279,45.710494433691764,-61.56435000716844
2861,46b3,570,57.52542012807023,39.31312102982454
2862,487587,164,50.81578859146341,-0.06564584146341461
2863,88254,401,42.67340756109717,-82.65436241396502
2864,53d,642,62.35428430062304,-115.56221013551387
2865,54950a0c,804,45.51494129353236,-122.67072204228857
2866,6d09,302,-34.909371943708635,173.1078749966887
2867,4693c,106,59.57278170754717,26.167210556603763
2868,47c609dc,395,52.37255043037978,4.876826075949365
2869,882b24,134,43.82953011194025,-79.62134011194036
2870,80d95c,209,32.79426411961724,-116.94646262200966
2871,47f44,210,45.816956223809555,4.261761504761907
2872,880e1,196,41.488757581632655,-87.71105701020404
2873,132f3,412,42.377244269417474,12.224553240291263
2874,88244,173,43.14614385549134,-83.42606169364156
2875,30e29b,323,13.804759551083574,100.49184990712084
2876,6ab3,278,-35.72882343884889,137.73627171582734
2877,487b23,132,53.46832073484851,-2.962777772727273
2878,47b1b,209,53.170416325358865,9.907722267942583
2879,89c2587,322,40.78268114596274,-73.98868086335399
2880,52a4,1041,47.93948888856878,-91.13872269356389
2881,88055,609,42.64631267487682,-87.81219577996718
2882,35ec,848,39.06238482547175,117.19517355896204
2883,2dd27,168,-8.68431249999999,115.44802804166665
2884,0c4c,828,29.113757085748794,-13.440531423913056
2885,85d1b,142,20.030573232394364,-98.6911096478873
2886,47b0c,556,52.84640245683456,8.838922194244603
2887,47404,449,47.87251691536749,19.538752342984402
2888,47dc4,852,50.8846450422534,1.7598845070422537
2889,5481,564,50.462997111702215,-121.66724017021261
2890,60004,383,35.07450080939943,135.3052265352478
2891,47b18f5,524,53.56761414694647,9.96407569847328
2892,15024,370,31.14834404324326,34.82698333783782
2893,89af,637,35.7370819058085,-77.28160010204077
2894,0d126f,850,37.38081118235295,-5.9643371458823555
2895,0d6044,623,39.517775118780044,-0.38332933226324256
2896,357ca34,728,37.567096730769265,127.01112398214306
2897,80c8c45,346,36.11391226300576,-115.15513417341045
2898,89ac9,295,35.63792135593219,-78.80972576271188
2899,4786c74,383,45.51197887467362,9.217642469973882
2900,54959,776,45.485547488402055,-122.34867960051545
2901,4876d4,246,51.89360247154474,-1.4402485609756108
2902,47c7f,585,52.30073785811962,6.269511704273506
2903,3442a4,2056,25.11324712256812,121.41420240515525
2904,89e33,1079,42.64186407414274,-70.69132344578321
2905,89c6c1,400,39.98259746750001,-75.29017872499998
2906,0d67,753,39.21672567729078,-1.8427556879150062
2907,6ad6429,385,-37.826969454545456,144.98895583376665
2908,876c1,94,40.12505508510637,-104.95573482978729
2909,88f51c,236,33.78648176271183,-84.50176647033894
2910,60183,228,35.19735023245614,139.63455904385964
2911,4674,1039,65.2413731636189,13.242435928777677
2912,0d246c,587,41.1710974906303,-8.682176018739362
2913,882b31,338,43.73112990532543,-79.50308313609467
2914,876c7b,247,39.773962222672104,-104.8926942105263
2915,4799b,544,48.75845384375005,9.65311024999998
2916,2fc,219,-0.9219280958904112,100.08555191780816
2917,9684,500,-32.087879238000006,-69.39671929599997
2918,6ad3,636,-38.47867574528296,143.742830735849
2919,35b2714,180,31.26209432777777,121.50648936666674
2920,80d4,1216,33.42274650740134,-114.52756775411193
2921,52b7,449,46.734455253897494,-94.54577969487754
2922,54950a7,523,45.50458783938811,-122.66005821797324
2923,476d1c,71,48.39603635211267,16.523304830985918
2924,0d1932c,337,38.765483522255266,-9.166581471810092
2925,14a14,316,38.330903240506345,23.77611431962026
2926,2e694,97,-6.614742103092787,107.5524048659793
2927,808580ec,758,37.79588777572557,-122.4189245936674
2928,86c4,94,28.387077574468066,-107.92927831914886
2929,47b194,262,53.45640612977098,9.98059782061068
2930,4876037,316,51.47900854430382,-0.08325314556962014
2931,864f4,77,31.822958805194798,-96.76283505194807
2932,87d8d,1581,38.58166897090458,-90.39004304617336
2933,4cc91a3,1084,45.5101989594097,-73.58517598247234
2934,9662c7,252,-33.38169176190474,-70.67526990079365
2935,88dd7ec,1431,28.357368337526175,-81.57961846401115
2936,47b8d4,532,51.233736396616585,7.112145193609014
2937,59,181,54.44220099447513,157.69513685635383
2938,465f9dc,769,59.359983986996134,18.00427583355006
2939,88f44,184,33.38973347282608,-83.98770777173915
2940,4786d4,53,45.312710320754704,9.312335641509431
2941,85d1ec,563,19.687788255772634,-98.85149880817056
2942,89b7cf,676,39.04192582544376,-77.05114114644991
2943,864cc,104,33.83468150961538,-96.62745236538466
2944,9359,56,-16.159871803571427,-47.978512803571434
2945,31cc1,167,3.4244733772455063,101.80562166467068
2946,3403ec,369,22.520515195121998,113.9134888075882
2947,470ac,324,49.661713250000005,13.312015354938287
2948,30e34,395,13.964590139240505,99.54008833164563
2949,52bc,636,48.2455799968554,-94.37809459119492
2950,487604d7,578,51.50778575086497,-0.1373647958477505
2951,8096d,271,37.75528884501847,-119.86890487453884
2952,181,353,-2.7332294702549564,40.5028327507082
2953,54859,587,48.66138865928451,-122.84579780408846
2954,89c2fc,1264,40.87196464477842,-74.12252765427205
2955,0d126cc,210,37.369312704761896,-6.042647819047625
2956,600114,228,34.897051552631595,135.8047671096493
2957,14a0c,154,38.61552905844154,23.003966720779214
2958,8757,128,42.91543352343752,-110.64393788281244
2959,47bf5,408,51.02465736274507,6.503078294117654
2960,47414,79,47.29320073417723,20.166692088607586
2961,89e43,386,41.88726493782382,-71.7863241398963
2962,6018fc,627,35.56091559011163,139.45984554226487
2963,89c25844,112,40.77028318749999,-73.99693762499999
2964,89b67,361,38.81164329916899,-77.69923236011078
2965,465f73,136,59.22155373529411,17.82704813235293
2966,89b7bd,150,38.808444053333325,-76.87548078666667
2967,47e66f4,289,48.908770477508554,2.303939948096886
2968,12a4a21,90,41.35378910000002,2.1566432555555552
2969,3442bc,188,25.219633558510623,121.39575843617023
2970,35bc,77,34.554540649350656,119.67517094805194
2971,89e37d,229,42.2312760742358,-71.03980669432313
2972,0d33,352,43.68324257954543,-7.5300234346590855
2973,357cac,194,37.461425814433014,127.16639037113407
2974,8645c,67,30.887748,-96.78135750746269
2975,30e24,751,14.344732636484693,100.53281239147806
2976,8753c,79,41.301637443037976,-111.72339898734178
2977,4653f,153,56.0476288104575,13.60132471241831
2978,477ef,267,45.11759947565542,11.762868632958812
2979,8845,526,37.973033197718706,-82.73138217110277
2980,87d9c,73,37.65692345205482,-90.82329058904112
2981,88c5,208,26.820964649038494,-82.30101435576924
2982,417,483,52.94087323602482,50.25837982401663
2983,48760ec,549,51.45016802732246,-0.2623379307832426
2984,89d4cbc,331,43.661358371601224,-79.3111816827794
2985,8b,736,32.309055343749996,-64.77522031793477
2986,5375,273,52.2961454065934,-113.79440322710626
2987,87f6c,157,44.184507178343935,-93.3216872675158
2988,4876cc,506,51.812840328063224,-1.4065421541501977
2989,548664,355,49.39210572676055,-123.06319281408452
2990,477fb,124,44.84217864516128,11.311730177419344
2991,54867164,706,49.27289163031154,-123.10389576345618
2992,5486711,309,49.28210671197411,-123.07082404530752
2993,14a1d,213,37.748655507042244,23.45974919718312
2994,88d9b1,272,25.82516945955887,-80.20945111764709
2995,864e8c,115,32.63883853913042,-96.99141142608687
2996,0d19324,258,38.7702704147287,-9.123402007751935
2997,476d07d,476,48.22240394117639,16.34838336554619
2998,46527,291,55.83979584192444,11.868107659793834
2999,864ef,220,32.37667373181818,-96.87163782727279
3000,80c8d4,290,36.05477255172412,-115.01820819310343
3001,4798c,667,49.29208348275874,10.297726503748128
3002,9504,340,-30.31688756764707,-54.013429232352955
3003,8831c,535,41.734889110280406,-81.18404291028051
3004,0d2f5,648,42.34540915277773,-8.886181248456786
3005,3113,205,14.033180546341464,105.90370926341464
3006,48670eb,317,53.33150283280757,-6.253060665615152
3007,341c,190,24.807183589473688,113.68446498421058
3008,4cf,228,50.01775370614035,-71.73291442543852
3009,9662f,189,-33.56475405820106,-70.96692355555557
3010,89e377c,276,42.38354047826086,-71.16017801086957
3011,937,253,-15.489608328063227,-52.44423271146252
3012,80c2f,571,34.29841188441332,-118.15540065849389
3013,47a81,113,52.09085287610621,13.674672327433633
3014,99,499,-27.13349961322645,-109.38074142685372
3015,8f7c,242,13.389867409090918,-88.76761997520657
3016,89d4f,56,43.8498,-78.96156401785711
3017,477eb19,133,45.4512273609022,12.312792007518798
3018,89c6c3,204,39.893404676470574,-75.27968707352942
3019,47c609ac,405,52.37808729382719,4.917657422222221
3020,0d1264,215,37.373388413953485,-5.839634465116279
3021,9662c4c,269,-33.46261817100371,-70.68112331598518
3022,89cd,429,41.428853540792545,-78.69936199533797
3023,6ad647,278,-37.7578936654676,145.0869130395683
3024,808dec,709,36.497483205923835,-121.93284991537413
3025,89b04,506,37.09345159288537,-76.60545225098811
3026,85d1e4,84,19.46788151190476,-98.91554046428573
3027,8fa3,260,8.70183739230771,-83.67438182307677
3028,31ccc,81,3.4244258518518533,101.19741498765433
3029,9344,259,-14.15558881467182,-48.18198276447881
3030,89c2e4,471,41.03047579193205,-74.12080832696397
3031,0d42286c,574,40.425700547038296,-3.717289817073168
3032,009f,484,-22.296639316115723,-44.37451191322318
3033,60010d,91,35.00593302197803,135.86968273626374
3034,12d5b,393,43.87323683206105,10.237556743002552
3035,470bd,239,50.21610782426776,14.267360079497907
3036,346e0c,479,22.756324396659732,120.29088349686833
3037,47e7c,718,49.795427075208856,2.4215764707520906
3038,89e3d,230,42.74183496956522,-71.71179722608692
3039,40b7,204,45.29362179901962,28.18939557843139
3040,875c,384,41.98624342708335,-108.53079866145835
3041,48677,388,53.34869795618558,-6.561530595360815
3042,47e671ec,446,48.84271390358738,2.3488821547085204
3043,89e3714,145,42.4133543241379,-71.07816859999996
3044,4cc84,257,45.77092403112842,-72.64037343190661
3045,132f61d,472,41.88255808686441,12.491473040254238
3046,31da04,187,1.3137173582887702,103.70117825668449
3047,86d1,192,31.332331197916677,-110.1202276510417
3048,4876049,464,51.485549795258535,-0.10631809482758625
3049,5371c,150,50.5440936,-113.84983724000003
3050,31da18c,163,1.2828391963190187,103.8718463006135
3051,80c2d4,644,34.003430591614965,-118.00255333850937
3052,465f3,349,58.828697819484276,17.119379971346703
3053,47c61c,100,52.45957038999999,5.150888109999999
3054,89e3764,249,42.41885924096385,-71.16417289959838
3055,52b324,127,45.15615780314961,-93.22319444094487
3056,47a851c3,507,52.52082249704153,13.387628398422088
3057,12bbc,146,41.8448976780822,3.1347477260273973
3058,132f6c,52,42.08194159615385,12.535807230769226
3059,47901c,146,47.20761176712332,8.164224828767114
3060,88c29,311,28.22460775884245,-82.72727739549839
3061,4695,242,59.057984557851306,27.49937844214876
3062,0d422b,220,40.51901428181818,-3.6871927318181807
3063,6ad643c,191,-37.797432633507874,145.0199353821991
3064,876c7d,375,39.70927139999999,-104.90850673599998
3065,46ed,610,58.41865295081974,24.74081929016397
3066,48881,392,55.6993185637755,-3.8895047066326542
3067,470b97,124,50.001158927419375,14.376640193548376
3068,881b,478,43.364894987447684,-86.37136103347288
3069,86d5,794,32.212833023929434,-111.22262157934524
3070,86414,386,29.736739792746157,-95.88210291191719
3071,89c25a04,91,40.7165068901099,-74.02340803296703
3072,47bd14,227,50.09561004405284,8.881575938325993
3073,4d1,79,52.35229707594939,-78.853026556962
3074,14ca4,175,40.220745937142844,29.05140488
3075,48f,166,57.09418231927718,-8.292922132530132
3076,80dd1,104,33.57886741346154,-117.95655249999999
3077,1dcd4,109,-33.50804049541286,19.123369458715604
3078,4786cc,499,45.44297044288573,9.328272198396787
3079,4cc904,201,45.518711104477596,-73.41649432835821
3080,8fa1c,273,9.66892701098901,-84.62249284981674
3081,85d5,79,21.390527734177212,-99.8290303544304
3082,47099,150,50.70343280666667,13.95835923333334
3083,6ad641,327,-37.83709495718654,145.0897332079512
3084,0d71fdc,73,37.21658515068493,-3.6362569726027374
3085,46920ac,63,60.147048666666656,24.87023482539682
3086,548670c,465,49.287178647311826,-123.02833237634405
3087,8096b,53,37.49535626415094,-119.92695533962265
3088,89e37a3,331,42.33577347129909,-71.0905544682779
3089,357c4,112,37.83385586607144,126.4749700446428
3090,8e3f8c,105,4.790511200000003,-73.98102163809526
3091,46b57,85,55.885936799999975,36.881844423529415
3092,89b7bf,76,38.888472,-76.86456746052632
3093,0d601,486,39.82550390534975,-0.14979149176954717
3094,4cc95,103,45.26678994174757,-74.10751666019421
3095,479e73,310,48.229083912903214,11.63331506129032
3096,47bd1c,179,50.2029733966481,8.924605949720664
3097,35fc,104,40.47295899999999,114.73640307692311
3098,3bad,305,12.51430359016395,78.75423994754102
3099,34034,139,23.202488597122304,113.61715166187047
3100,48670ef,392,53.34513225765306,-6.234238619897955
3101,4709f,178,50.710141196629195,13.508684988764035
3102,3404001,161,22.250932857142853,114.15722306211184
3103,5487c,261,49.853839965517224,-124.23298893103444
3104,5486734,172,49.243190598837224,-123.18800849418606
3105,47e74,290,49.614199631034516,1.855189206896549
3106,397c,159,23.197726616352192,77.73502528930814
3107,35b273,184,31.3088459619565,121.50504754347821
3108,47c60d,192,52.3154934947917,5.0239766874999985
3109,8755,384,41.932258182291726,-111.80168250520835
3110,487bb14,288,53.47747087152785,-2.192704923611112
3111,471f4,100,52.24107800000001,22.206994769999987
3112,0d19c,537,38.61161054748607,-7.974972456238358
3113,60010b,61,35.065015590163945,135.8454369672131
3114,4cc8c,319,45.82132642319746,-73.53278005642626
3115,8825c,552,43.02261516666674,-82.46474755253622
3116,47bd0d,591,50.09916447208134,8.691451554991541
3117,8623,199,29.92305447236182,-91.96896692462312
3118,0d0f,209,36.928109344497614,-6.536542334928234
