class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
5577,60037c,418,35.10650787799047,136.9124988708136
5578,89b624,224,39.22921982142859,-77.46066700446424
5579,486c1,257,51.01510045914395,-4.412646937743191
5580,134dc,340,42.3437597823529,18.9903597382353
5581,89c6c8b,79,39.92801635443036,-75.14711553164555
5582,132a564,76,43.82202690789477,11.229294460526319
5583,89b67,361,38.81164329916899,-77.69923236011078
5584,465f73,136,59.22155373529411,17.82704813235293
5585,0c4c,828,29.113757085748794,-13.440531423913056
5586,888914,245,33.501608220408144,-86.66837501224482
5587,80deaac,591,32.762410362098144,-117.1994074060913
5588,89b7bd,150,38.808444053333325,-76.87548078666667
5589,47b95,367,51.24494074659399,7.810813596730243
5590,47e66f4,289,48.90877047750855,2.303939948096886
5591,12a4a21,90,41.35378910000002,2.1566432555555552
5592,80deabc,274,32.71923337591242,-117.240991689781
5593,3442bc,188,25.219633558510623,121.39575843617023
5594,466dc,123,63.37532350406506,12.308962886178868
5595,1dcc54,60,-33.851566266666666,18.664537016666667
5596,8c033,69,18.21223886956522,-66.40872969565217
5597,89c803c,549,39.27685435701273,-76.58470599453551
5598,89c25985,907,40.72428016097022,-73.99220768908468
5599,46920bcb,315,60.166302492063515,24.936768533333357
5600,47827,1141,46.098615767747575,11.085462863277787
5601,80dbb,85,33.46033734117647,-116.55179316470586
5602,48610b,162,54.59969416666667,-5.837334493827162
5603,88f44,184,33.38973347282608,-83.98770777173914
5604,87dec,298,38.844694523489885,-90.79705539261757
5605,35bc,77,34.554540649350656,119.67517094805194
5606,14b9,517,38.21843385880078,27.407931636363614
5607,48767f,331,51.406328827794596,-0.721490930513595
5608,3a4c,123,14.22233852845527,80.09688293495935
5609,89e37d,229,42.2312760742358,-71.03980669432313
5610,0d33,352,43.68324257954543,-7.5300234346590855
5611,357c94,180,37.68026603888894,126.83354589999985
5612,344f,149,28.338336912751675,120.73657048322139
5613,357cac,194,37.461425814433014,127.16639037113407
5614,47797,638,45.98187357366781,12.612960326018825
5615,86d74,308,31.673467655844114,-110.12700576623381
5616,480c4,797,49.04302108657459,-1.8147438117942276
5617,12b4c,470,44.60163301702132,4.14699009574469
5618,8645c,67,30.887748,-96.78135750746269
5619,9662ce4,193,-33.444281435233165,-70.55763686010368
5620,30e24,751,14.344732636484693,100.53281239147806
5621,47c81,238,52.73492970588239,6.468563697478994
5622,88cd79d,521,23.137980485604583,-82.37723604798477
5623,132a24,67,43.35873686567164,11.076312417910449
5624,0099b,223,-22.523156260089664,-43.06423241255607
5625,4cb284,163,43.77969492638039,-70.17657106748466
5626,4796d4,105,48.49534800952381,7.979363914285714
5627,8753c,79,41.30163744303797,-111.72339898734178
5628,80c2c7bc,1018,34.04335750982319,-118.26790525834959
5629,4653f,153,56.0476288104575,13.60132471241831
5630,95193,389,-29.385336609254516,-50.84546982776351
5631,8734c,206,36.9663834174757,-112.1409280873787
5632,47b8d4,532,51.233736396616585,7.112145193609014
5633,88524,393,36.58484598982188,-80.41416545292621
5634,487185,116,51.43591150000003,-2.4566114224137916
5635,487604d7,578,51.50778575086497,-0.1373647958477505
5636,47f64,270,45.25039671481485,3.4138277481481487
5637,6d6dc,781,-37.6149647157491,175.9920068860435
5638,47c66e4,55,52.1352053090909,5.060016509090907
5639,89c27c,676,40.658744165680496,-73.56872402366852
5640,5f0f,79,45.20365258227847,141.34370618987342
5641,48760353,550,51.51209457818179,-0.08501303454545468
5642,471644,316,50.02752678481012,20.047124531645576
5643,47d8d4,216,51.39457551851847,0.6345335601851855
5644,59,181,54.44220099447513,157.69513685635383
5645,129d,216,38.62600691203707,0.07908594444444449
5646,477ef,267,45.11759947565542,11.762868632958812
5647,8845,526,37.973033197718706,-82.73138217110277
5648,478e5,398,46.77194318844226,7.4623557035175825
5649,47c609bd,196,52.36813629081632,4.904176229591838
5650,88c2f4,1202,27.987433057404253,-82.79415876372678
5651,87d9c,73,37.65692345205482,-90.82329058904112
5652,88c5,208,26.820964649038494,-82.30101435576924
5653,417,483,52.94087323602482,50.25837982401663
5654,48760ec,549,51.45016802732246,-0.2623379307832426
5655,47d870d,168,52.21585388690477,0.11036437500000003
5656,89d4cbc,331,43.661358371601224,-79.3111816827794
5657,465f9d59,769,59.32831452925879,18.07234914564373
5658,8b,736,32.309055343749996,-64.77522031793477
5659,6d37,357,-42.4242788879552,173.69289797198869
5660,52b331,120,45.060278949999976,-93.30835353333335
5661,477eb1df,79,45.44075349367092,12.341108873417724
5662,5375,273,52.29614540659339,-113.79440322710623
5663,31103,331,13.39385886404835,104.01262322960724
5664,487acc,195,53.111518148717984,-3.1707302307692293
5665,487394,322,50.883874993788815,-1.779241295031057
5666,87f6c,157,44.184507178343935,-93.3216872675158
5667,8868c,149,37.65219351677853,-85.90057240268456
5668,3397dc,78,14.293818551282047,121.10517479487179
5669,48861,483,56.65739118840578,-3.6180386811594247
5670,4786c17,194,45.47130129896906,9.153409855670105
5671,12d33,393,44.45143013994913,8.687613900763361
5672,56c9c,64,61.710964484375026,-147.67091881250002
5673,479d9,438,47.68103953881275,11.689964689497712
5674,4879304,233,53.94583519313298,-1.060960197424893
5675,468dec,135,60.299391748148146,24.4693320962963
5676,48d6749,93,64.13662484946235,-21.857637107526884
5677,880fd33,399,41.90390089974936,-87.64903697994988
5678,0d72f74,274,36.7140831240876,-4.46322147810219
5679,0d59144,103,41.65405711650486,-0.8599906407766987
5680,4876cc,506,51.812840328063224,-1.4065421541501977
5681,52c4,709,48.35632673483772,-97.11538452891396
5682,14f4,564,31.163085411347563,30.172750448581585
5683,4876114,447,51.573813805369056,-0.2623919418344522
5684,0d42287fc,93,40.41421294623654,-3.7042175591397863
5685,548664,355,49.39210572676055,-123.06319281408452
5686,487187,240,51.37667753750005,-2.4253872874999987
5687,53d,642,62.35428430062304,-115.56221013551387
5688,0d24654,845,41.146434139644995,-8.627072176331367
5689,475d,226,45.52623967699114,18.61070131415929
5690,858b,333,15.45325005705706,-90.50930020420424
5691,94ddc,225,-26.188790382222315,-49.44447278666662
5692,4786c74,383,45.511978874673645,9.217642469973882
5693,487933,154,54.011898720779186,-1.0793758181818183
5694,4cb29f,331,43.61997321752263,-70.2366494773414
5695,477fb,124,44.84217864516128,11.311730177419344
5696,54867164,706,49.27289163031154,-123.10389576345618
5697,5486711,309,49.28210671197411,-123.07082404530752
5698,132f6055,777,41.90574905662802,12.481888284427303
5699,0da5,243,31.844570061728398,-6.964194279835384
5700,36b4,278,22.854270982014377,108.20676265827333
5701,14a1d,213,37.748655507042244,23.45974919718312
5702,52a4,1041,47.93948888856878,-91.13872269356389
5703,89c29c,216,40.98400057870373,-73.58162108796294
5704,883cb4,312,42.29220904487174,-83.8024242083333
5705,94c89,417,-22.715872997601917,-47.30840057314145
5706,486ed,430,51.715568399999995,-4.6329707906976765
5707,40dc,342,48.37205259064326,34.831125701754445
5708,009bd7,166,-22.97839628915662,-43.270918668674724
5709,47de4,189,50.079175984127,1.3642929259259262
5710,88079,181,43.0516696243094,-89.80568453591161
5711,873317,429,36.06528664568767,-112.16263760606047
5712,47c75,808,51.36406369183166,6.13299111881188
5713,46416e1,526,59.942885353612255,10.761624193916347
5714,0c6b4,399,27.833853759398504,-17.778086503759404
5715,6b9144,278,-27.608231151079146,153.0902954532377
5716,47167,159,49.85854441509433,19.869517433962244
5717,47e66fe7,295,48.86401595254236,2.297056067796609
5718,88f501,431,33.73726531554525,-84.33893361948962
5719,0d4e49,52,43.253022596153855,-2.8295288846153843
5720,4b5d,279,45.710494433691764,-61.56435000716844
5721,48743c,352,51.09948226988631,-1.0266006789772726
5722,47c609c64,173,52.37599794219648,4.891295838150289
5723,487587,164,50.81578859146341,-0.06564584146341461
5724,47823,178,45.84471833146066,10.506664556179775
5725,54950a0c,804,45.51494129353236,-122.67072204228859
5726,3105,589,12.366303108658752,102.54668103565369
5727,80b4,426,38.27159457981222,-114.13792008685463
5728,12a94,233,43.60139563090132,0.9953933476394841
5729,479dc4,82,47.889665963414636,11.44659232926829
5730,88249,233,42.75344973819739,-83.39341188841205
5731,0d58c,126,41.54911416666664,-0.3614589682539683
5732,47e664c,250,48.88115048799999,2.225366728000002
5733,47e66db,249,48.887129421686744,2.3974649437750988
5734,8822f,636,42.74866811477986,-84.50375497012597
5735,6002c,515,36.09494726990295,137.20890220582527
5736,6d09,302,-34.909371943708635,173.1078749966887
5737,47b87,273,52.00380875457874,6.681257399267397
5738,3135ab4,417,21.03408200479621,105.81425088009588
5739,4693c,106,59.57278170754717,26.167210556603763
5740,0d19335,141,38.722152049645395,-9.174735113475174
5741,808f9e4,505,37.55994667524752,-122.32471353267351
5742,47c350c4,425,51.20517559058823,3.226991331764707
5743,0d4e4f4,133,43.28395067669174,-2.877271947368423
5744,8819b4,251,42.88391936653384,-85.67543857370521
5745,47886dc,441,45.08932306349212,7.678139095238113
5746,882b24,134,43.82953011194025,-79.62134011194036
5747,47c77,619,51.714913806138924,6.154503557350563
5748,80d95c,209,32.79426411961724,-116.94646262200966
5749,8644cd,501,30.42310365069864,-97.74474920359285
5750,3561,291,37.50269235051545,128.94331608934704
5751,47f44,210,45.816956223809555,4.261761504761907
5752,48761b32c,298,51.51631755704693,-0.12793428523489936
5753,12e3,465,36.96182239354837,10.197900632258058
5754,12a4a274,903,41.36767661351054,2.1516316633444097
5755,8840b,245,39.76664883673466,-83.85056682857147
5756,880e1,196,41.488757581632655,-87.71105701020404
5757,87d5,1465,35.14978978020474,-90.10681486894178
5758,30da24,96,18.8260949375,99.04346374999994
5759,487b204,311,53.38344870739547,-2.924591209003215
5760,4888454,72,55.92424662500001,-4.320408583333334
5761,87135c,357,38.804523386554564,-104.87345326050402
5762,5f8f,494,39.36087387246962,140.3595692449392
5763,86e5,486,31.93425623251027,-104.55289123662558
5764,880fd25,561,41.94649438680925,-87.66611100178262
5765,47900a14,378,47.382323383597914,8.527514785714288
5766,8644b50d,225,30.271106186666632,-97.75059001333342
5767,132f3,412,42.377244269417474,12.224553240291263
5768,8661,93,27.502494462365597,-99.53252553763441
5769,88244,173,43.14614385549134,-83.42606169364156
5770,30e29b,323,13.80475955108357,100.49184990712084
5771,4887c79d,187,55.94221974866311,-3.193551695187164
5772,60036c,62,35.259138580645164,137.06072803225806
5773,34693cc,95,24.103463052631568,120.68611774736844
5774,6ab3,278,-35.72882343884889,137.73627171582734
5775,60188c1c,753,35.69986919389109,139.76967816201835
5776,487b23,132,53.46832073484851,-2.962777772727273
5777,480b4,381,49.459797212598396,-1.1068036955380576
5778,889f,324,29.686728836419775,-89.8183090864198
5779,47b1b,209,53.170416325358865,9.907722267942583
5780,89c2587,322,40.78268114596274,-73.98868086335399
5781,88055,609,42.64631267487682,-87.81219577996718
5782,89c25b04,432,40.670524777777786,-73.97807271064814
5783,12a4a264,307,41.376588133550506,2.1594601693811066
5784,89c13,420,39.80712682619045,-74.82560961904748
5785,2dd27,168,-8.68431249999999,115.44802804166665
5786,935a39,193,-15.731495740932658,-47.88074872538856
5787,958c,108,-38.60843440740741,-59.00787613888893
5788,85d1b,142,20.030573232394364,-98.69110964788732
5789,4786c6b4,370,45.47163861081081,9.191420981081084
5790,4875c4,223,51.093581515695085,-0.4929024708520183
5791,47b0c,556,52.84640245683456,8.838922194244603
5792,7c006d4,184,21.29092842391304,-157.7946093097826
5793,4703,631,53.203819318542024,18.21197070047539
5794,88199,389,42.97424429562981,-86.19154913881754
5795,47404,449,47.87251691536749,19.538752342984402
5796,809ab,201,38.20012759701492,-121.41119808955219
5797,487b04,658,53.44018410790272,-2.5656950987841967
5798,47dc4,852,50.8846450422534,1.7598845070422537
5799,9521,309,-28.367857381877005,-49.229956453074365
5800,8733c,274,36.09571987956205,-111.75498891605834
5801,876c79c,57,39.79239515789473,-104.96621115789476
5802,5481,564,50.462997111702215,-121.66724017021261
5803,548f6c,606,48.57915246699672,-123.45470532508273
5804,60004,383,35.07450080939943,135.3052265352478
5805,47b23,379,53.78121630870712,10.01971503430079
5806,4876034d,536,51.513042438432784,-0.08015779477611944
5807,47b18f5,524,53.56761414694647,9.96407569847328
5808,6d0d46c,56,-36.889531,174.70828587500006
5809,15024,370,31.14834404324326,34.82698333783782
5810,8640bec,92,29.75688613043479,-95.3427949021739
5811,47134,258,49.063368825581406,17.489070282945733
5812,89c805c,77,39.34577509090911,-76.56659970129866
5813,89af,637,35.7370819058085,-77.28160010204077
5814,48004,187,45.30362559358292,-0.37592186096256697
5815,477695,96,47.69156390625,13.088582270833337
5816,4caed,185,44.42066781081085,-68.07529363243242
5817,87e9,197,40.688448964467,-92.7084565076143
5818,0d126f,850,37.38081118235295,-5.9643371458823555
5819,14cab71,300,41.052611453333334,28.988424163333335
5820,0d6044,623,39.517775118780044,-0.38332933226324256
5821,88c33,400,27.428901434999993,-82.49199967000015
5822,48761afc,219,51.552140922374434,-0.1447060091324201
5823,966b,346,-37.95765755780343,-72.77913968786126
5824,132a57c,71,43.832138943662,11.182298380281686
5825,357ca34,728,37.567096730769265,127.01112398214309
5826,80c8c45,346,36.11391226300576,-115.15513417341045
5827,0d2463,238,41.1890748361344,-8.515539058823526
5828,3bae13,157,12.945574662420388,77.68713839490442
5829,4786c11,360,45.485569052777755,9.154560705555543
5830,89ac9,295,35.63792135593219,-78.80972576271188
5831,47a14,564,50.401606634751786,11.710942712765954
5832,35f0537,124,39.95681773387093,116.38235585483865
5833,95197d,79,-29.959020177215198,-51.285617632911475
5834,13199,259,38.06855356370657,12.959075247104249
5835,0d2464fc,541,41.15106481885392,-8.610647188539781
5836,47e6723,758,48.83062350923485,2.377002556728233
5837,54959,776,45.485547488402055,-122.34867960051545
5838,8806537,334,43.08457384131736,-89.36985532335332
5839,487604c5c,422,51.50293527962087,-0.12488775829383894
5840,4887b94,51,55.929953274509806,-3.0886118431372567
5841,0d42261,314,40.406820742038214,-3.6772008598726114
5842,89acf1,200,35.86305198500001,-78.77979982000004
5843,4876d4,246,51.89360247154474,-1.4402485609756108
5844,3442afc,388,25.157406154639204,121.45901794072164
5845,476dab,357,48.14278136134456,16.448026627450975
5846,88e78c,56,28.521236928571437,-81.75019826785714
5847,40d4d4,136,50.51267036029416,30.526973382352935
5848,87efc,63,42.289231857142866,-92.61452663492068
5849,47a8501,158,52.47380537341774,13.362638949367085
5850,3442a5,1107,25.164093580849137,121.42469321951228
5851,80ece4,870,35.33980668160921,-120.85236768735618
5852,80d9533,84,32.68601226190475,-117.16232491666662
5853,2e69ec,402,-6.361575597014915,106.83334092039802
5854,3134c,107,21.38434075700934,105.51687715887861
5855,8096d,271,37.75528884501847,-119.86890487453884
5856,469631c,632,59.930799042721524,30.366905351265803
5857,3bae11,220,12.997563672727258,77.69365144545455
5858,88d9b1,272,25.82516945955887,-80.20945111764709
5859,8e3f9b4,124,4.683205951612905,-74.09794116935483
5860,8e8c,616,10.923791798701284,-72.03374842857141
5861,91d7,128,-0.825385109375,-77.42052815624999
5862,96bc,146,-26.49470216438354,-70.7368024794521
5863,486d3,109,50.24577554128441,-3.666046431192661
5864,47a69,363,51.22750570798891,11.929620782369131
5865,0c409c,289,27.89156474740483,-15.518083723183384
5866,47c66b,461,52.22417648373106,5.188392065075917
5867,864e8c,115,32.63883853913042,-96.99141142608687
5868,48655,279,52.84151019713261,-3.423782698924736
5869,95184,185,-29.982432643243225,-50.156711951351326
5870,487634,399,51.91974900000004,-0.2578186591478699
5871,809ac4,204,38.47561990686274,-121.36166287254899
5872,0d19324,258,38.7702704147287,-9.123402007751935
5873,1324c,160,40.850222962499956,13.193575081250009
5874,4696313,231,59.945948567099485,30.286844549783567
5875,8824cc,1101,42.45330493278819,-83.14021087465936
5876,476d07d,476,48.22240394117639,16.34838336554619
5877,8428a4,60,20.775724200000017,-103.46977048333338
5878,4692935,344,59.43888243895349,24.784804281976744
5879,465f9d4c,143,59.33838545454544,18.096901783216783
5880,880655,187,43.112063882352935,-89.3519062139037
5881,46527,291,55.83979584192444,11.868107659793834
5882,87cb,314,35.29775267515925,-94.19586696496813
5883,424,282,49.89074892198585,71.37386966666668
5884,3442abdc,531,25.04616363465158,121.54389387947285
5885,487e70f,267,54.98401261423222,-1.582164629213487
5886,3bae1c,211,13.122542037914677,77.612418028436
5887,487b217,158,53.430982506329094,-2.9608415253164564
5888,487604d24,640,51.511127654687485,-0.13052275781250006
5889,864ef,220,32.37667373181818,-96.87163782727279
5890,89b7b79f,449,38.88903947884186,-77.03055129175934
5891,0d72d,264,36.58222232196971,-4.906040541666667
5892,80c8d4,290,36.05477255172412,-115.01820819310343
5893,4798c,667,49.29208348275874,10.297726503748127
5894,951964,187,-29.929182540106996,-51.29654409090906
5895,0d14c,123,38.844344520325215,-5.407782219512195
5896,9504,340,-30.316887567647065,-54.013429232352955
5897,47973,330,48.58357409393936,8.274692563636364
5898,8831c,535,41.734889110280406,-81.18404291028051
5899,8810c,498,42.111459748995955,-86.41514695381534
5900,6000e5,409,34.74079378728603,135.4873206748167
5901,35b2704c,581,31.247240234078973,121.47323085542165
5902,0d2f5,648,42.34540915277773,-8.886181248456786
5903,6b12ae3b,737,-33.8742444016282,151.20061837177747
5904,1502f,378,31.46824069576717,35.10131971164022
5905,3113,205,14.033180546341464,105.90370926341464
5906,13194,704,38.077491683238605,12.620913117897727
5907,6b0f,259,-32.441866316602244,148.88075423165995
5908,864f4,77,31.822958805194798,-96.76283505194807
5909,87d8d,1581,38.58166897090458,-90.39004304617333
5910,31107,54,13.575358092592596,103.8291084444444
5911,479abc,143,47.32984711888112,8.81156746853147
5912,4cc91a3,1084,45.5101989594097,-73.58517598247234
5913,808580f5,780,37.797523964102616,-122.40523349230747
5914,07aac,391,-8.452367048593349,-35.005057230179
5915,9662c7,252,-33.38169176190474,-70.67526990079365
5916,88dd7ec,1431,28.357368337526175,-81.57961846401115
5917,89c8031,57,39.259805894736836,-76.60249440350879
5918,46920bc9,333,60.164230207207204,24.945083312312345
5919,3a55,102,11.209808049019609,79.65108971568627
5920,3397c8c,310,14.54636506451613,121.0506630451613
5921,80dcdd,537,33.68104300931103,-117.79217917877111
5922,89c259a8c,224,40.74714072767854,-73.98727220982143
5923,3050c,141,8.629087184397166,98.24112429078015
5924,47c5b77,125,52.09837964800001,4.337343248000001
5925,48741c,162,51.24594341975308,-1.2109952098765437
5926,151d44,197,32.23084795431471,34.84029243654826
5927,465f9dc,769,59.359983986996134,18.00427583355006
5928,54ad,419,42.74170736038182,-114.89258307637225
5929,4669,474,61.36167582911386,12.593774466244735
5930,80c2a4c4,251,34.017924509960146,-118.50217068924303
5931,80dcdb,134,33.76925252238808,-117.79675958208956
5932,8644b504,678,30.261198424778797,-97.74707880825967
5933,0d1933b,346,38.741454999999995,-9.139606291907523
5934,4786d4,53,45.312710320754704,9.312335641509431
5935,4782b,729,46.676810573388146,11.19897933607683
5936,47b8cd,334,51.178851763472935,6.870399688622747
5937,89fac,368,41.28237679891306,-70.09433319836955
5938,80ecec,70,35.42241158571429,-120.6314934428572
5939,47f6c,370,45.87741591351351,3.5045896054054095
5940,876b9c,380,39.711272089473724,-105.26196126052639
5941,31cc54,169,3.0833263550295853,101.48345901775139
5942,88d14,51,24.621787588235293,-81.39014329411769
5943,4cd7,191,45.847778884816776,-77.94625747120423
5944,85d1ec,563,19.687788255772634,-98.85149880817056
5945,89b7cf,676,39.04192582544376,-77.05114114644992
5946,0d551,171,44.63586201169588,-0.422132076023392
5947,6000e1,482,34.695153778008304,135.53587664522834
5948,346e9,728,23.40757967582422,120.37563086126383
5949,89b7b781,328,38.887616182926855,-77.01333815243895
5950,4cac4,181,44.08874064640884,-68.80532429281764
5951,864cc,104,33.83468150961538,-96.62745236538466
5952,6ad642d4,382,-37.801380049738256,144.96834380890064
5953,4687,524,63.196913528625856,22.995826828244322
5954,9359,56,-16.159871803571427,-47.978512803571434
5955,8725,196,35.353881484693886,-108.84230730612248
5956,31cc1,167,3.4244733772455063,101.80562166467068
5957,3403ec,369,22.520515195121998,113.9134888075882
5958,470ac,324,49.661713250000005,13.312015354938287
5959,30e34,395,13.964590139240505,99.54008833164563
5960,47ad4,478,54.59228458368192,11.46025113389124
5961,52bc,636,48.2455799968554,-94.37809459119492
5962,87331c,182,36.02387121978017,-112.09698983516456
5963,132f61b1,277,41.89487342960292,12.492311277978335
5964,181,353,-2.7332294702549564,40.5028327507082
5965,54859,587,48.66138865928451,-122.84579780408846
5966,48761b29,332,51.52237317469875,-0.1377314759036145
5967,470b9494,1013,50.08273416189535,14.432004703849897
5968,131d,226,36.95769317256636,11.719728986725665
5969,1501c,166,30.53013813855422,34.86637772289155
5970,47f4ed,84,45.775187238095214,4.7376437857142895
5971,47e6705,191,48.83070479057594,2.3106285916230354
5972,880fd3d,378,41.964826632275134,-87.64929352380959
5973,89c25a39,280,40.70041772142858,-73.99676604642848
5974,48670eb,317,53.33150283280757,-6.253060665615152
5975,548f71,213,48.473439328638484,-123.31851258685447
5976,341c,190,24.807183589473688,113.68446498421058
5977,8889c,219,34.126651684931524,-86.68934666210043
5978,134c3,510,42.44249461960783,18.7192849666667
5979,4cf,228,50.01775370614035,-71.73291442543852
5980,9662f,189,-33.56475405820106,-70.96692355555557
5981,89e377c,276,42.38354047826086,-71.16017801086957
5982,937,253,-15.489608328063227,-52.44423271146252
5983,80c2f,571,34.29841188441332,-118.15540065849389
5984,47a81,113,52.09085287610621,13.674672327433633
5985,47e66e274,436,48.857973793578005,2.3376996536697248
5986,47e67f,223,48.73633726457399,2.144709793721975
5987,89b9c,361,38.243629493074835,-76.24679824376739
5988,6ad642b3,488,-37.82000078688527,144.9641289979507
5989,99,499,-27.13349961322645,-109.38074142685372
5990,47c5b6c,314,52.06050166242045,4.318780315286625
5991,8815c,780,41.02302713333337,-85.19902453717954
5992,5495a14,339,45.53793234218295,-122.58427812684364
5993,47768c,60,47.7577223666667,12.893479749999994
5994,8f7c,242,13.389867409090918,-88.76761997520657
5995,88da4,235,25.79749519574468,-81.18859531063818
5996,89d4f,56,43.8498,-78.96156401785711
5997,876b94,157,39.902568980891715,-105.28123103184706
5998,414d,297,56.497301791245775,40.61746049158247
5999,477eb19,133,45.4512273609022,12.312792007518798
6000,89c6c3,204,39.893404676470574,-75.27968707352942
6001,0d2e7cc,703,43.35462806685628,-8.410322894736847
6002,5357,51,44.62988150980394,-113.2209959607843
6003,47c609ac,405,52.37808729382719,4.917657422222221
6004,0d637,140,37.836247692857135,-1.0901518000000001
6005,486d7,77,50.624407948051946,-3.330321844155844
6006,0d1264,215,37.373388413953485,-5.839634465116279
6007,133b04,216,40.94726403703706,14.236866745370365
6008,47165b1c,135,50.06742728148149,19.947363355555556
6009,36fc,141,32.33016018439717,102.76797881560282
6010,9662c4c,269,-33.46261817100371,-70.68112331598518
6011,80c2a49,100,34.028196550000004,-118.51744180000003
6012,47d870b4,66,52.20755916666667,0.10387949999999999
6013,1831,203,-2.6312695763546783,37.08758208866996
6014,4875bc,284,50.908806862676066,-0.49189445070422616
6015,485f4,343,54.78605810495625,-8.457140221574338
6016,88051d,62,43.11329111290323,-87.97357130645163
6017,89cd,429,41.428853540792545,-78.69936199533797
6018,6ad647,278,-37.757893665467606,145.0869130395683
6019,12a4994,447,41.36357348545858,2.090816483221476
6020,39eac,104,28.024672769230772,85.20998693269233
6021,47a84e0c,103,52.53353408737869,13.43485918446602
6022,12f4,87,36.43932548275863,6.336780126436779
6023,3a52c,172,12.873249866279075,79.90378043604645
6024,87521,93,40.638430892473124,-111.36031746236561
6025,87f62f,533,44.85342519887434,-93.23118179362082
6026,808dec,709,36.497483205923835,-121.93284991537413
6027,356f,502,35.18295128884457,128.11963245816722
6028,89b04,506,37.09345159288537,-76.60545225098811
6029,89c2598b,768,40.72089177213544,-74.00357416406227
6030,85d1e4,84,19.46788151190476,-98.91554046428573
6031,398c,1271,25.291437297403604,83.00712248544468
6032,130e5c,354,35.866440395480254,14.525182135593218
6033,31da15,335,1.4240638567164163,103.85269999701495
6034,84294,90,20.719162733333356,-102.38397096666671
6035,479e7584,173,48.13784082658958,11.59389919075144
6036,476cb,124,48.52142412096774,17.388740370967753
6037,52ab,157,45.6813575732484,-90.76963996178343
6038,94ce59f,894,-23.586421655480965,-46.65739674384783
6039,357bc,301,37.43332141196017,126.4364250099666
6040,8899,68,28.78895416176474,-88.37992467647052
6041,476db4,246,47.98129760569113,16.243229552845555
6042,4657c,315,56.75293645714285,16.36488826031745
6043,0d2effc,171,42.879991713450295,-8.516737783625725
6044,48761adc,355,51.5300354140845,-0.14913570140845056
6045,8fa3,260,8.70183739230771,-83.67438182307677
6046,8e441,182,6.276405895604393,-75.19735207692305
6047,80c2bf1,317,34.11329607570973,-118.33786621135621
6048,487404,167,51.23982374850301,-1.3974640299401204
6049,31ccc,81,3.4244258518518533,101.19741498765433
6050,132a5405,190,43.77482964210525,11.260030210526315
6051,865b1,372,30.39439526344083,-98.25816490053762
6052,47c3f64,557,51.229693824057414,4.404755057450622
6053,3471f,293,22.39314876791808,120.396822559727
6054,808f73,374,37.49704541176472,-122.47983679144387
6055,9344,259,-14.15558881467182,-48.18198276447881
6056,47791,410,46.02521678780486,12.2174715707317
6057,916ddc,137,-13.345442978102188,-72.08042660583943
6058,415c,249,55.59182179518078,48.8789936465863
6059,47a04,306,49.744515849673185,12.241401222222219
6060,89c2e4,471,41.03047579193205,-74.12080832696397
6061,3403fb,393,22.40117775063616,113.99584641221358
6062,6ad65b,103,-37.70662279611651,144.91410143689313
6063,0d42286c,574,40.425700547038296,-3.717289817073168
6064,132f6049,272,41.891508367647035,12.475846051470594
6065,009f,484,-22.296639316115723,-44.37451191322318
6066,88389c,120,39.88225329999999,-83.17089102499996
6067,47861,558,45.76051570609317,8.330612362007166
6068,4887a4,150,55.94878288666668,-2.833859686666666
6069,9662c5f,86,-33.41698540697674,-70.6347863023256
6070,3402fb,56,23.216295,113.25241592857142
6071,12a41,375,41.3928179173333,1.3535055733333334
6072,60010d,91,35.00593302197803,135.86968273626374
6073,53716e4,90,51.04323804444446,-114.1493859111111
6074,487a24,423,53.1170030591017,-1.7197833640661935
6075,2e69e4,126,-6.309808531746042,106.70774444444424
6076,47c64c,106,52.13328162264151,5.554668660377353
6077,12d5b,393,43.87323683206105,10.237556743002552
6078,882cd,98,42.89102166326526,-79.58343464285707
6079,470bd,239,50.21610782426776,14.267360079497907
6080,346e0c,479,22.756324396659732,120.29088349686833
6081,476d079f,682,48.20808417155422,16.37288247360706
6082,0d454,710,42.31171545633804,-2.739572638028171
6083,47e7c,718,49.795427075208856,2.4215764707520906
6084,9519c,470,-30.12354082765961,-51.20559290851068
6085,89e3d,230,42.74183496956522,-71.71179722608692
6086,40b7,204,45.29362179901962,28.18939557843139
6087,47c8d,215,53.09586069767443,5.321931260465117
6088,486b5,72,50.22250606944444,-4.819144541666668
6089,875c,384,41.98624342708335,-108.53079866145835
6090,8c0364,337,18.433721373887266,-65.98079523442145
6091,80ecd,302,35.585879182119186,-120.7181251423841
6092,00997fc,958,-22.945702131523955,-43.191874517745276
6093,3442a964,343,25.049371965014572,121.53154864139927
6094,0d4e4fb,131,43.259859503816784,-2.909474480916031
6095,48f,166,57.09418231927718,-8.292922132530132
6096,48793c,98,53.827391561224495,-1.1255227244897958
6097,3a525,394,12.893292461928933,80.21167718020304
6098,89b24,142,37.1275015774648,-78.45596093661976
6099,488cc,202,57.06877610396036,-7.424192915841581
6100,0d3664,140,43.412572335714316,-5.656132999999998
6101,466c4,165,62.67826754545456,11.686249890909085
6102,bd9,263,-46.61943098859313,-72.81432023954363
6103,4786c144,313,45.47422558466454,9.172948079872198
6104,80dd1,104,33.57886741346154,-117.95655249999999
6105,4cd34,99,44.5375867979798,-77.53318355555557
6106,87b64,351,36.09846400000004,-95.47051001994282
